"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"용산구","자치12-19(00) 20-3차(이태원1동 20-17 대화여관 앞)","자치12-19(00) 20-3차(이태원1동 20-17 대화여관 앞)","37.5315","126.9965","1","2022-12-01"
"용산구","자치12-20(00) (이태원동 15-10 여관 앞 삼거리)","자치12-20(00) (이태원동 15-10 여관 앞 삼거리)","37.5319","126.9970","1","2022-12-01"
"용산구","자치12-20(A1) (우사단로6길 9 여관 옆 전주)","자치12-20(A1) (우사단로6길 9 여관 옆 전주)","37.5320","126.9970","1","2022-12-01"
"용산구","자치12-20(B1) (우사단로10길 30-10)","자치12-20(B1) (우사단로10길 30-10)","37.5328","126.9971","1","2022-12-01"
"용산구","자치12-21(00) (이태원1동 123-1 삼성 어린이집 앞)","자치12-21(00) (이태원1동 123-1 삼성 어린이집 앞)","37.5351","126.9953","1","2022-12-01"
"용산구","자치12-22(00) (이태원1동 120-5 부영주차장 앞)","자치12-22(00) (이태원1동 120-5 부영주차장 앞)","37.5355","126.9917","1","2022-12-01"
"용산구","자치12-23(00) 21-1차(이태원1동 126-9 데뷰 앞)","자치12-23(00) 21-1차(이태원1동 126-9 데뷰 앞)","37.5341","126.9961","1","2022-12-01"
"용산구","자치12-23(A1) 21-1차(한남동 732-107)","자치12-23(A1) 21-1차(한남동 732-107)","37.5343","126.9970","1","2022-12-01"
"용산구","자치12-28(00) 21-1차(이태원동 59-4)","자치12-28(00) 21-1차(이태원동 59-4)","37.5337","126.9906","1","2022-12-01"
"용산구","자치12-30(00) (보광로51길 16 (이태원동 96-108))","자치12-30(00) (보광로51길 16 (이태원동 96-108))","37.5319","126.9942","1","2022-12-01"
"용산구","자치12-31(00) (보광로60길 15 대흥정육식당 옆)","자치12-31(00) (보광로60길 15 대흥정육식당 옆)","37.5340","126.9950","1","2022-12-01"
"용산구","자치12-32(00) (이태원로14길 36 (이태원동 34-111))","자치12-32(00) (이태원로14길 36 (이태원동 34-111))","37.5329","126.9912","1","2022-12-01"
"용산구","자치12-33(00) (이태원동 119-17 세계음식특화거리)","자치12-33(00) (이태원동 119-17 세계음식특화거리)","37.5349","126.9927","1","2022-12-01"
"용산구","자치12-35(00) (이태원동 137-24 통신주옆)","자치12-35(00) (이태원동 137-24 통신주옆)","37.5336","126.9970","1","2022-12-01"
"용산구","자치12-35(A1) (우사단로10길 23 GS25 옆 전주)","자치12-35(A1) (우사단로10길 23 GS25 옆 전주)","37.5332","126.9970","1","2022-12-01"
"용산구","자치12-36(00) 20-2차(이태원1동 100-18 이태원1동 주민센터 뒤)","자치12-36(00) 20-2차(이태원1동 100-18 이태원1동 주민센터 뒤)","37.5325","126.9953","1","2022-12-01"
"용산구","자치12-37(00) 20-3차(이태원동 63-41 장미빌라)","자치12-37(00) 20-3차(이태원동 63-41 장미빌라)","37.5325","126.9914","1","2022-12-01"
"용산구","자치12-38(00) 20-3차(이태원동 22-14 한남파크 부동산 건너편)","자치12-38(00) 20-3차(이태원동 22-14 한남파크 부동산 건너편)","37.5314","126.9943","1","2022-12-01"
"용산구","자치12-38(A1) 20-3차(이태원동 96-58)","자치12-38(A1) 20-3차(이태원동 96-58)","37.5316","126.9943","1","2022-12-01"
"용산구","자치12-39(00) 20-3차(이태원동 34-36 버뮤다)","자치12-39(00) 20-3차(이태원동 34-36 버뮤다)","37.5333","126.9898","1","2022-12-01"
"용산구","자치12-40(00) 20-3차(이태원동 63-68 다세대주택 삼거리)","자치12-40(00) 20-3차(이태원동 63-68 다세대주택 삼거리)","37.5326","126.9917","1","2022-12-01"
"용산구","자치12-41(00) 21-2차(이태원동 96-18 다세대주택 앞)","자치12-41(00) 21-2차(이태원동 96-18 다세대주택 앞)","37.5319","126.9954","1","2022-12-01"
"용산구","자치12-41(A1) 21-2차(이태원동 18-49 다세대주택 앞)","자치12-41(A1) 21-2차(이태원동 18-49 다세대주택 앞)","37.5318","126.9952","1","2022-12-01"
"용산구","자치12-42(00) 21-2차(이태원동 96-117 대호빌라 옆)","자치12-42(00) 21-2차(이태원동 96-117 대호빌라 옆)","37.5322","126.9940","1","2022-12-01"
"용산구","자치12-43(00) 21-2차(이태원동 166-33 이태원 남부경로당)","자치12-43(00) 21-2차(이태원동 166-33 이태원 남부경로당)","37.5348","126.9914","1","2022-12-01"
"용산구","자치13-01(00) 20-2차(이태원동 204-3 이태원빌라 옆)","자치13-01(00) 20-2차(이태원동 204-3 이태원빌라 옆)","37.5379","126.9920","1","2022-12-01"
"용산구","자치13-01(A1) 20-2차(회나무로44가길 65 맞은편)","자치13-01(A1) 20-2차(회나무로44가길 65 맞은편)","37.5381","126.9925","1","2022-12-01"
"용산구","자치13-02(00) (이태원동 223-23 디지텍고교 앞)","자치13-02(00) (이태원동 223-23 디지텍고교 앞)","37.5386","126.9906","1","2022-12-01"
"용산구","자치13-03(00) 20-2차(이태원동 258-486 빌라 뒤)","자치13-03(00) 20-2차(이태원동 258-486 빌라 뒤)","37.5417","126.9931","1","2022-12-01"
"용산구","자치13-03(A1) (이태원동 258-265)","자치13-03(A1) (이태원동 258-265)","37.5422","126.9930","1","2022-12-01"
"용산구","자치13-04(00) (이태원동 260-54 남산체육관 뒤)","자치13-04(00) (이태원동 260-54 남산체육관 뒤)","37.5419","126.9920","1","2022-12-01"
"용산구","자치13-04(A1) (소월로40길 50-2 남산체육관 뒤)","자치13-04(A1) (소월로40길 50-2 남산체육관 뒤)","37.5419","126.9917","1","2022-12-01"
"용산구","자치13-05(00) 20-2차(이태원동 289-3 어린이공원 앞)","자치13-05(00) 20-2차(이태원동 289-3 어린이공원 앞)","37.5380","126.9895","1","2022-12-01"
"용산구","자치13-05(A1) (회나무로26길 52 어린이공원 옆)","자치13-05(A1) (회나무로26길 52 어린이공원 옆)","37.5383","126.9897","1","2022-12-01"
"용산구","자치13-06(00) (이태원동 367-1 세탁소 옆)","자치13-06(00) (이태원동 367-1 세탁소 옆)","37.5367","126.9888","1","2022-12-01"
"용산구","자치13-07(00) (이태원동 405-17 이태원초교 후문)","자치13-07(00) (이태원동 405-17 이태원초교 후문)","37.5358","126.9886","1","2022-12-01"
"용산구","자치13-08(00) (이태원동 258-61 계단 아래)","자치13-08(00) (이태원동 258-61 계단 아래)","37.5422","126.9940","1","2022-12-01"
"용산구","자치13-10(00) (이태원동 247-1 한영슈퍼 사거리)","자치13-10(00) (이태원동 247-1 한영슈퍼 사거리)","37.5409","126.9934","1","2022-12-01"
"용산구","자치13-10(A1) (회나무로39길 34)","자치13-10(A1) (회나무로39길 34)","37.5410","126.9935","1","2022-12-01"
"용산구","자치13-10(B1) 21-2차(이태원동 246-13)","자치13-10(B1) 21-2차(이태원동 246-13)","37.5406","126.9937","1","2022-12-01"
"용산구","자치13-11(00) (이태원동 324-12 경리단 뒤쪽)","자치13-11(00) (이태원동 324-12 경리단 뒤쪽)","37.5375","126.9886","1","2022-12-01"
"용산구","자치13-11(A1) (회나무로6길 20)","자치13-11(A1) (회나무로6길 20)","37.5379","126.9888","1","2022-12-01"
"용산구","자치13-12(00) (이태원동 154-23 이태원삼호빌라)","자치13-12(00) (이태원동 154-23 이태원삼호빌라)","37.5368","126.9907","1","2022-12-01"
"용산구","자치13-13(00) (이태원동 208-18 현진빌라 앞)","자치13-13(00) (이태원동 208-18 현진빌라 앞)","37.5384","126.9939","1","2022-12-01"
"용산구","자치13-16(00) 20-3차(이태원2동 431-2 수영장 뒷편)","자치13-16(00) 20-3차(이태원2동 431-2 수영장 뒷편)","37.5361","126.9877","1","2022-12-01"
"용산구","자치13-17(00) 20-3차(이태원동 565)","자치13-17(00) 20-3차(이태원동 565)","37.5372","126.9877","1","2022-12-01"
"용산구","자치13-17(A1) (녹사평대로46가길 6)","자치13-17(A1) (녹사평대로46가길 6)","37.5371","126.9880","1","2022-12-01"
"용산구","자치13-18(00) 20-3차(이태원2동 450-2 그린마트 앞)","자치13-18(00) 20-3차(이태원2동 450-2 그린마트 앞)","37.5350","126.9882","1","2022-12-01"
"용산구","자치13-19(00) (이태원동 416-1 이태원우체국 뒤 이태원초교 담장)","자치13-19(00) (이태원동 416-1 이태원우체국 뒤 이태원초교 담장)","37.5365","126.9876","1","2022-12-01"
"용산구","자치13-20(00) (이태원동 206-15 영진식품 옆 삼거리)","자치13-20(00) (이태원동 206-15 영진식품 옆 삼거리)","37.5393","126.9931","1","2022-12-01"
"용산구","자치13-23(00) (이태원동 5-25 필리핀대사관 뒤 사거리)","자치13-23(00) (이태원동 5-25 필리핀대사관 뒤 사거리)","37.5401","126.9946","1","2022-12-01"
"용산구","자치13-23(A1) (회나무로42길 22)","자치13-23(A1) (회나무로42길 22)","37.5403","126.9951","1","2022-12-01"
"용산구","자치13-24(00) (이태원2동 225-10 네네치킨 옆)","자치13-24(00) (이태원2동 225-10 네네치킨 옆)","37.5397","126.9905","1","2022-12-01"
"용산구","자치13-24(A1) (이태원2동 225-5)","자치13-24(A1) (이태원2동 225-5)","37.5398","126.9906","1","2022-12-01"
"용산구","자치13-25(00) 21-1차(이태원2동 213-15 주택 앞)","자치13-25(00) 21-1차(이태원2동 213-15 주택 앞)","37.5388","126.9922","1","2022-12-01"
"용산구","자치13-25(A1) 21-1차(회나무로28가길 22)","자치13-25(A1) 21-1차(회나무로28가길 22)","37.5384","126.9918","1","2022-12-01"
"용산구","자치13-28(00) 21-1차(녹사평대로46가길 30(이태원동 193-77))","자치13-28(00) 21-1차(녹사평대로46가길 30(이태원동 193-77))","37.5366","126.9894","1","2022-12-01"
"용산구","자치13-28(A1) 21-1차(이태원동 193-32)","자치13-28(A1) 21-1차(이태원동 193-32)","37.5368","126.9893","1","2022-12-01"
"용산구","자치13-29(00) 21-1차(소월로38가길 7-1(이태원동 261-42))","자치13-29(00) 21-1차(소월로38가길 7-1(이태원동 261-42))","37.5430","126.9904","1","2022-12-01"
"용산구","자치13-34(00) (녹사평대로54길12 용산재활용 센터 앞)","자치13-34(00) (녹사평대로54길12 용산재활용 센터 앞)","37.5393","126.9879","1","2022-12-01"
"용산구","자치13-37(00) (소월로40길 32 (이태원동 260-251))","자치13-37(00) (소월로40길 32 (이태원동 260-251))","37.5422","126.9906","1","2022-12-01"
"용산구","자치13-38(00) (이태원 지하보도)","자치13-38(00) (이태원 지하보도)","37.5380","126.9870","1","2022-12-01"
"용산구","자치13-41(00) (이태원동 225-250 서울디지텍고교 뒤쪽)","자치13-41(00) (이태원동 225-250 서울디지텍고교 뒤쪽)","37.5390","126.9902","1","2022-12-01"
"용산구","자치13-41(A1) (회나무로12길 21)","자치13-41(A1) (회나무로12길 21)","37.5387","126.9900","1","2022-12-01"
"용산구","자치13-43(00) 20-3차(이태원동 212-24 세븐일레븐)","자치13-43(00) 20-3차(이태원동 212-24 세븐일레븐)","37.5396","126.9917","1","2022-12-01"
"용산구","자치13-44(00) 20-3차(이태원동 258-24 쌍수언니)","자치13-44(00) 20-3차(이태원동 258-24 쌍수언니)","37.5412","126.9957","1","2022-12-01"
"용산구","자치13-45(00) 20-3차(이태원동 207-19 삼원빌라)","자치13-45(00) 20-3차(이태원동 207-19 삼원빌라)","37.5383","126.9946","1","2022-12-01"
"용산구","자치13-46(00) 21-2차(이태원동 224-4 다세대주택 앞)","자치13-46(00) 21-2차(이태원동 224-4 다세대주택 앞)","37.5388","126.9891","1","2022-12-01"
"용산구","자치13-46(A1) 21-2차(이태원동 283-5 다세대주택 앞)","자치13-46(A1) 21-2차(이태원동 283-5 다세대주택 앞)","37.5389","126.9890","1","2022-12-01"
"용산구","자치13-47(00) 21-2차(이태원동 260-132 다세대주택 앞)","자치13-47(00) 21-2차(이태원동 260-132 다세대주택 앞)","37.5417","126.9906","1","2022-12-01"
"용산구","자치13-48(00) 21-2차(이태원동 4-2 그레이트리 커피 앞)","자치13-48(00) 21-2차(이태원동 4-2 그레이트리 커피 앞)","37.5407","126.9960","1","2022-12-01"
"용산구","자치13-49(00) 21-2차(이태원동 243-39 케냐대사관 위)","자치13-49(00) 21-2차(이태원동 243-39 케냐대사관 위)","37.5393","126.9954","1","2022-12-01"
"용산구","자치13-49(A1) 21-2차(이태원동 243-61 케냐키암부 카페 앞)","자치13-49(A1) 21-2차(이태원동 243-61 케냐키암부 카페 앞)","37.5397","126.9958","1","2022-12-01"
"용산구","자치13-50(00) 21-2차(이태원동 261-66 TOKKI카페 앞)","자치13-50(00) 21-2차(이태원동 261-66 TOKKI카페 앞)","37.5434","126.9904","1","2022-12-01"
"용산구","자치14-01(00) (한남동 568-57 청석슈퍼 앞)","자치14-01(00) (한남동 568-57 청석슈퍼 앞)","37.5292","127.0038","1","2022-12-01"
"용산구","자치14-02(00) 20-2차(한남동 568-172 비상소화장치옆)","자치14-02(00) 20-2차(한남동 568-172 비상소화장치옆)","37.5294","127.0052","1","2022-12-01"
"용산구","자치14-03(00) 20-2차(한남동 647-1 태성빌라 뒤)","자치14-03(00) 20-2차(한남동 647-1 태성빌라 뒤)","37.5326","127.0041","1","2022-12-01"
"용산구","자치14-04(00) 20-2차(한남동 649-1 만물슈퍼 앞)","자치14-04(00) 20-2차(한남동 649-1 만물슈퍼 앞)","37.5319","127.0042","1","2022-12-01"
"용산구","자치14-04(A1) (대사관로30가길 41)","자치14-04(A1) (대사관로30가길 41)","37.5315","127.0035","1","2022-12-01"
"용산구","자치14-04(B1) (대사관로30가길 15)","자치14-04(B1) (대사관로30가길 15)","37.5321","127.0048","1","2022-12-01"
"용산구","자치14-05(00) 20-2차(한남동 653-58 자스민하우스 앞)","자치14-05(00) 20-2차(한남동 653-58 자스민하우스 앞)","37.5326","127.0025","1","2022-12-01"
"용산구","자치14-06(00) (한남동 657-15 캄보디아대사관 뒤)","자치14-06(00) (한남동 657-15 캄보디아대사관 뒤)","37.5341","127.0027","1","2022-12-01"
"용산구","자치14-07(00) (이태원로54길 43 영광중개인사무소 옆)","자치14-07(00) (이태원로54길 43 영광중개인사무소 옆)","37.5363","127.0015","1","2022-12-01"
"용산구","자치14-08(00) 20-2차(한남동 683-52 고향마트 맞은 편)","자치14-08(00) 20-2차(한남동 683-52 고향마트 맞은 편)","37.5359","127.0011","1","2022-12-01"
"용산구","자치14-09(00) 20-2차(한남동 685-10 철물점 옆)","자치14-09(00) 20-2차(한남동 685-10 철물점 옆)","37.5354","127.0004","1","2022-12-01"
"용산구","자치14-10(00) 20-2차(한남동 732-150 이슬람사원 앞)","자치14-10(00) 20-2차(한남동 732-150 이슬람사원 앞)","37.5330","126.9980","1","2022-12-01"
"용산구","자치14-11(00) (한남동 732-9 다세대주택 앞)","자치14-11(00) (한남동 732-9 다세대주택 앞)","37.5333","126.9989","1","2022-12-01"
"용산구","자치14-11(A1) (우사단로14길 83 주택 앞)","자치14-11(A1) (우사단로14길 83 주택 앞)","37.5336","126.9984","1","2022-12-01"
"용산구","자치14-12(00) (한남동 1-353 한강시범아파트 입구)","자치14-12(00) (한남동 1-353 한강시범아파트 입구)","37.5390","127.0123","1","2022-12-01"
"용산구","자치14-13(00) 21-1차(한남동 758-31 민들레미용실 사잇길)","자치14-13(00) 21-1차(한남동 758-31 민들레미용실 사잇길)","37.5320","127.0005","1","2022-12-01"
"용산구","자치14-14(00) (한남동 578-3 경향하이츠빌라 뒤)","자치14-14(00) (한남동 578-3 경향하이츠빌라 뒤)","37.5309","127.0046","1","2022-12-01"
"용산구","자치14-14(A1) (대사관로30나길 26-5)","자치14-14(A1) (대사관로30나길 26-5)","37.5308","127.0044","1","2022-12-01"
"용산구","자치14-14(B1) (대사관로34길 46-17)","자치14-14(B1) (대사관로34길 46-17)","37.5310","127.0048","1","2022-12-01"
"용산구","자치14-15(00) (한남동 792-3 할리데이비슨 위편 주택가)","자치14-15(00) (한남동 792-3 할리데이비슨 위편 주택가)","37.5426","127.0023","1","2022-12-01"
"용산구","자치14-16(00) (한남동 568-5 골목길)","자치14-16(00) (한남동 568-5 골목길)","37.5295","127.0060","1","2022-12-01"
"용산구","자치14-17(00) (한남동 419 한국입정교성회 뒤)","자치14-17(00) (한남동 419 한국입정교성회 뒤)","37.5311","127.0103","1","2022-12-01"
"용산구","자치14-18(00) (한남동 551 하이페리온 2차 정문 앞)","자치14-18(00) (한남동 551 하이페리온 2차 정문 앞)","37.5280","127.0057","1","2022-12-01"
"용산구","자치14-33(00) (한남동 696-3 한남타워 담장)","자치14-33(00) (한남동 696-3 한남타워 담장)","37.5377","127.0036","1","2022-12-01"
"용산구","자치14-34(00) (한남동 726-358 성아슈퍼 앞 사거리)","자치14-34(00) (한남동 726-358 성아슈퍼 앞 사거리)","37.5443","127.0029","1","2022-12-01"
"용산구","자치14-35(00) (한남동 32-18 몽골대사관 골목)","자치14-35(00) (한남동 32-18 몽골대사관 골목)","37.5352","127.0107","1","2022-12-01"
"용산구","자치14-36(00) (한남동 508 리버탑빌라 앞)","자치14-36(00) (한남동 508 리버탑빌라 앞)","37.5300","127.0086","1","2022-12-01"
"용산구","자치14-36(A1) (독서당로8길 14-8)","자치14-36(A1) (독서당로8길 14-8)","37.5305","127.0086","1","2022-12-01"
"용산구","자치14-36(B1) (한남동 119)","자치14-36(B1) (한남동 119)","37.5309","127.0085","1","2022-12-01"
"용산구","자치14-37(00) (한남동 767-9 좁은 골목길)","자치14-37(00) (한남동 767-9 좁은 골목길)","37.5312","127.0024","1","2022-12-01"
"용산구","자치14-41(00) 20-3차(한남동 722-11 둥지부동산 앞)","자치14-41(00) 20-3차(한남동 722-11 둥지부동산 앞)","37.5382","127.0046","1","2022-12-01"
"용산구","자치14-42(00) (한남동 712-5 한남초교 옆 골목 끝부분)","자치14-42(00) (한남동 712-5 한남초교 옆 골목 끝부분)","37.5371","127.0062","1","2022-12-01"
"용산구","자치14-43(00) (한남동 597 주택가밀집지역)","자치14-43(00) (한남동 597 주택가밀집지역)","37.5300","127.0060","1","2022-12-01"
"용산구","자치14-44(00) (한남동 468-5 한미빌라 앞)","자치14-44(00) (한남동 468-5 한미빌라 앞)","37.5301","127.0093","1","2022-12-01"
"용산구","자치14-45(00) (한남동 316-3 주택 앞)","자치14-45(00) (한남동 316-3 주택 앞)","37.5330","127.0089","1","2022-12-01"
"용산구","자치14-46(00) (한남동 557-47 청운독서실 옆)","자치14-46(00) (한남동 557-47 청운독서실 옆)","37.5287","127.0055","1","2022-12-01"
"용산구","자치14-47(00) 21-1차(한남동 657-115 이쯔모 앞)","자치14-47(00) 21-1차(한남동 657-115 이쯔모 앞)","37.5338","127.0058","1","2022-12-01"
"용산구","자치14-47(A1) 21-1차(한남동 657-70)","자치14-47(A1) 21-1차(한남동 657-70)","37.5342","127.0059","1","2022-12-01"
"용산구","자치14-48(00) (한남동 729-47 한아름슈퍼 앞)","자치14-48(00) (한남동 729-47 한아름슈퍼 앞)","37.5378","127.0026","1","2022-12-01"
"용산구","자치14-49(00) 21-1차(한남동 683-38 골목삼거리 계단 앞)","자치14-49(00) 21-1차(한남동 683-38 골목삼거리 계단 앞)","37.5369","127.0012","1","2022-12-01"
"용산구","자치14-50(00) 21-1차(한남동 567-2 슈퍼 앞)","자치14-50(00) 21-1차(한남동 567-2 슈퍼 앞)","37.5296","127.0048","1","2022-12-01"
"용산구","자치14-51(00) 21-1차(한남동 712-10 응봉공원 입구)","자치14-51(00) 21-1차(한남동 712-10 응봉공원 입구)","37.5366","127.0066","1","2022-12-01"
"용산구","자치14-59(00) 21-1차(장문로49길 88(한남동 620-145))","자치14-59(00) 21-1차(장문로49길 88(한남동 620-145))","37.5307","127.0039","1","2022-12-01"
"용산구","자치14-59(A1) 21-1차(장문로49나길 7(한남동 620-67))","자치14-59(A1) 21-1차(장문로49나길 7(한남동 620-67))","37.5309","127.0040","1","2022-12-01"
"용산구","자치14-60(00) 21-1차(우사단로10다길 20(한남동 765-5))","자치14-60(00) 21-1차(우사단로10다길 20(한남동 765-5))","37.5318","127.0020","1","2022-12-01"
"용산구","자치14-60(A1) (대사관로6가길 56-1)","자치14-60(A1) (대사관로6가길 56-1)","37.5321","127.0013","1","2022-12-01"
"용산구","자치14-64(00) (우사단로10라길 17 골목길과 비탈길 사이)","자치14-64(00) (우사단로10라길 17 골목길과 비탈길 사이)","37.5324","127.0017","1","2022-12-01"
"용산구","자치14-65(00) (한남대로36길 13 스페인대사관 올라가는 골목)","자치14-65(00) (한남대로36길 13 스페인대사관 올라가는 골목)","37.5415","127.0043","1","2022-12-01"
"용산구","자치14-71(00) (우사단로10길 39-29 (한남동 732-161))","자치14-71(00) (우사단로10길 39-29 (한남동 732-161))","37.5343","126.9978","1","2022-12-01"
"용산구","자치14-73(00) (한남동 616-14 맞은 편 철주 (의리의리한 집 뒷골목))","자치14-73(00) (한남동 616-14 맞은 편 철주 (의리의리한 집 뒷골목))","37.5317","127.0054","1","2022-12-01"
"용산구","자치14-73(A1) (한남동 616-3)","자치14-73(A1) (한남동 616-3)","37.5318","127.0052","1","2022-12-01"
"용산구","자치14-74(00) (한남동 686-11 백팩커스게스트하우스 앞 계단 밑)","자치14-74(00) (한남동 686-11 백팩커스게스트하우스 앞 계단 밑)","37.5340","127.0001","1","2022-12-01"
"용산구","자치14-75(00) (한남동 760-34 한남중앙교회 인근 보안등 옆)","자치14-75(00) (한남동 760-34 한남중앙교회 인근 보안등 옆)","37.5326","126.9995","1","2022-12-01"
"용산구","자치14-81(00) (한남동 825 한남파라곤 아파트 앞)","자치14-81(00) (한남동 825 한남파라곤 아파트 앞)","37.5390","127.0028","1","2022-12-01"
"용산구","자치14-83(00) 20-2차(한남동 737-67 언덕입구)","자치14-83(00) 20-2차(한남동 737-67 언덕입구)","37.5357","126.9984","1","2022-12-01"
"용산구","자치14-84(00) 20-2차(한남동 568-229 ABC공인중개사)","자치14-84(00) 20-2차(한남동 568-229 ABC공인중개사)","37.5283","127.0050","1","2022-12-01"
"용산구","자치14-86(00) 20-3차(한남동 557-39 범양자원 옆)","자치14-86(00) 20-3차(한남동 557-39 범양자원 옆)","37.5293","127.0069","1","2022-12-01"
"용산구","자치14-87(00) 20-3차(한남동 737-75 벨기에대사관 근처)","자치14-87(00) 20-3차(한남동 737-75 벨기에대사관 근처)","37.5362","126.9987","1","2022-12-01"
"용산구","자치14-88(00) 20-3차(한남동 665-20 오페라하우스)","자치14-88(00) 20-3차(한남동 665-20 오페라하우스)","37.5335","127.0008","1","2022-12-01"
"용산구","자치14-89(00) 21-2차(한남동 657-127 풀하우스 앞)","자치14-89(00) 21-2차(한남동 657-127 풀하우스 앞)","37.5341","127.0017","1","2022-12-01"
"용산구","자치14-90(00) 21-2차(한남동 657-123 라오대사관 앞)","자치14-90(00) 21-2차(한남동 657-123 라오대사관 앞)","37.5351","127.0018","1","2022-12-01"
"용산구","자치14-91(00) 21-2차(한남동 653-21 프리비 (맞)","자치14-91(00) 21-2차(한남동 653-21 프리비 (맞)","37.5332","127.0015","1","2022-12-01"
"용산구","자치14-92(00) 21-2차(한남동 647-23 다세대주택 앞)","자치14-92(00) 21-2차(한남동 647-23 다세대주택 앞)","37.5321","127.0035","1","2022-12-01"
"용산구","자치14-92(A1) 21-2차(한남동 647-20 )","자치14-92(A1) 21-2차(한남동 647-20 )","37.5322","127.0033","1","2022-12-01"
"용산구","자치14-93(00) 21-2차(한남동 612-2 CU편의점 옆 골목)","자치14-93(00) 21-2차(한남동 612-2 CU편의점 옆 골목)","37.5309","127.0061","1","2022-12-01"
"용산구","자치14-94(00) 21-2차(한남동 568-248 다가구주택 옆)","자치14-94(00) 21-2차(한남동 568-248 다가구주택 옆)","37.5285","127.0052","1","2022-12-01"
"용산구","자치14-99(00) (한남동 736-5 경찰 이동식 카메라)","자치14-99(00) (한남동 736-5 경찰 이동식 카메라)","37.5342","126.9995","1","2022-12-01"
"용산구","자치15-01(00) (용산동6가 69-11 이촌지하보도 내)","자치15-01(00) (용산동6가 69-11 이촌지하보도 내)","37.5178","126.9832","1","2022-12-01"
"용산구","자치15-02(00) (용산동6가 69-163 쌍용종합전시관 옆 공원)","자치15-02(00) (용산동6가 69-163 쌍용종합전시관 옆 공원)","37.5177","126.9837","1","2022-12-01"
"용산구","자치15-03(00) 21-1차(서빙고동 241-96 온누리교회 입구)","자치15-03(00) 21-1차(서빙고동 241-96 온누리교회 입구)","37.5179","126.9853","1","2022-12-01"
"용산구","자치15-04(00) (용산동6가 69-163 이촌지하보도 입구)","자치15-04(00) (용산동6가 69-163 이촌지하보도 입구)","37.5176","126.9835","1","2022-12-01"
"용산구","자치15-05(00) (서빙고동 241-21 신동아아파트 후문)","자치15-05(00) (서빙고동 241-21 신동아아파트 후문)","37.5173","126.9893","1","2022-12-01"
"용산구","자치15-06(00) (동빙고동 56-1 경찰 이동식 카메라)","자치15-06(00) (동빙고동 56-1 경찰 이동식 카메라)","37.5227","126.9959","1","2022-12-01"
"용산구","자치15-07(00) 20-2차(주성동 34-1 산돌교회 옆)","자치15-07(00) 20-2차(주성동 34-1 산돌교회 옆)","37.5229","126.9990","1","2022-12-01"
"용산구","자치15-08(00) 20-2차(동빙고동 196-2 은빛세탁소)","자치15-08(00) 20-2차(동빙고동 196-2 은빛세탁소)","37.5218","126.9956","1","2022-12-01"
"용산구","자치15-09(00) (동빙고동 9-1 동빙고 삼거리)","자치15-09(00) (동빙고동 9-1 동빙고 삼거리)","37.5257","126.9962","1","2022-12-01"
"용산구","자치15-10(00) (서빙고동 1-3 서빙고할머니 경로당 앞)","자치15-10(00) (서빙고동 1-3 서빙고할머니 경로당 앞)","37.5236","126.9937","1","2022-12-01"
"용산구","자치15-11(00) (서빙고동 89 부동산 앞 삼거리)","자치15-11(00) (서빙고동 89 부동산 앞 삼거리)","37.5220","126.9946","1","2022-12-01"
"용산구","자치15-12(00) (동빙고동 89-1 새마을금고 앞)","자치15-12(00) (동빙고동 89-1 새마을금고 앞)","37.5219","126.9968","1","2022-12-01"
"용산구","자치15-12(A1) (서빙고로75가길 5-9)","자치15-12(A1) (서빙고로75가길 5-9)","37.5221","126.9965","1","2022-12-01"
"용산구","자치15-12(B1) (서빙고로75가길 27)","자치15-12(B1) (서빙고로75가길 27)","37.5229","126.9966","1","2022-12-01"
"용산구","자치15-12(C1) (서빙고로75길 26)","자치15-12(C1) (서빙고로75길 26)","37.5223","126.9970","1","2022-12-01"
"용산구","자치15-13(00) (주성동 43-41 주성맨션 입구)","자치15-13(00) (주성동 43-41 주성맨션 입구)","37.5224","126.9981","1","2022-12-01"
"용산구","자치15-14(00) (용산동6가 69-11 동작대교 밑 주차장 내)","자치15-14(00) (용산동6가 69-11 동작대교 밑 주차장 내)","37.5189","126.9833","1","2022-12-01"
"용산구","자치15-15(00) (서빙고동 170-1 두란노 앞 지하보도 내)","자치15-15(00) (서빙고동 170-1 두란노 앞 지하보도 내)","37.5215","126.9936","1","2022-12-01"
"용산구","자치15-16(00) (동빙고동 34-4 주택가)","자치15-16(00) (동빙고동 34-4 주택가)","37.5245","126.9967","1","2022-12-01"
"용산구","자치15-17(00) (서빙고동 4-108 미군부대 정문 앞)","자치15-17(00) (서빙고동 4-108 미군부대 정문 앞)","37.5223","126.9909","1","2022-12-01"
"용산구","자치15-21(00) (서빙고동 271-36 철길지나 마을입구)","자치15-21(00) (서빙고동 271-36 철길지나 마을입구)","37.5194","126.9914","1","2022-12-01"
"용산구","자치15-21(A1) (서빙고로62길 27 한강르네상스아파트 옆 전주)","자치15-21(A1) (서빙고로62길 27 한강르네상스아파트 옆 전주)","37.5195","126.9927","1","2022-12-01"
"용산구","자치15-21(B1) (서빙고동 271-91 지하보도 안쪽)","자치15-21(B1) (서빙고동 271-91 지하보도 안쪽)","37.5195","126.9927","1","2022-12-01"
